SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
27121,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-02 15:00:00,0.5
27122,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-02 16:00:00,1.0
27123,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-03 18:00:00,2.0
27124,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-03 19:00:00,5.5
27125,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-03 20:00:00,1.0
27126,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-12 14:00:00,1.0
27127,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-12 15:00:00,2.0
27128,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-12 16:00:00,6.0
27129,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-12 17:00:00,2.0
27130,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-06-13 05:00:00,5.5
27131,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-23 06:00:00,4.5
27132,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-23 07:00:00,3.5
27133,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-23 08:00:00,1.0
27134,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-23 10:00:00,1.0
27135,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-23 15:00:00,6.5
27136,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-28 17:00:00,0.5
27137,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-28 20:00:00,1.5
27138,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-28 21:00:00,1.0
27139,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-28 23:00:00,0.5
27140,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 04:00:00,0.5
27141,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 05:00:00,1.5
27142,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 06:00:00,4.5
27143,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 07:00:00,4.0
27144,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 08:00:00,3.5
27145,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 09:00:00,2.5
27146,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 10:00:00,2.5
27147,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 11:00:00,1.5
27148,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 12:00:00,2.0
27149,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 13:00:00,2.5
27150,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 14:00:00,0.5
27151,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 15:00:00,0.5
27152,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 19:00:00,0.5
27153,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-29 23:00:00,1.0
27154,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-30 02:00:00,4.0
27155,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-30 03:00:00,1.0
27156,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-30 04:00:00,0.5
27157,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-30 09:00:00,0.5
27158,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-31 02:00:00,0.5
27159,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-31 03:00:00,2.0
27160,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-07-31 07:00:00,0.5
27161,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-02 13:00:00,2.5
27162,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-02 14:00:00,3.0
27163,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-03 09:00:00,0.5
27164,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-03 22:00:00,0.5
27165,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-03 23:00:00,1.0
27166,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 02:00:00,0.5
27167,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 04:00:00,0.5
27168,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 05:00:00,0.5
27169,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 09:00:00,0.5
27170,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 10:00:00,3.0
27171,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 11:00:00,1.0
27172,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-04 21:00:00,1.0
27173,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 05:00:00,2.5
27174,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 09:00:00,0.5
27175,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 15:00:00,0.5
27176,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 16:00:00,4.5
27177,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 17:00:00,4.5
27178,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 18:00:00,2.5
27179,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 19:00:00,2.5
27180,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 20:00:00,0.5
27181,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 22:00:00,1.5
27182,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-05 23:00:00,5.5
27183,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 00:00:00,2.5
27184,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 01:00:00,2.5
27185,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 04:00:00,11.0
27186,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 05:00:00,4.0
27187,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 06:00:00,11.5
27188,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 07:00:00,9.5
27189,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 08:00:00,2.0
27190,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 09:00:00,2.0
27191,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-06 10:00:00,1.5
27192,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-21 02:00:00,0.5
27193,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-21 05:00:00,0.5
27194,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-21 06:00:00,4.5
27195,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-21 07:00:00,7.0
27196,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-08-21 08:00:00,4.0
27197,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-09-30 09:00:00,3.0
27198,Rithakhal,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.44911111,79.882,2025-09-30 10:00:00,3.0
27199,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,2022-06-23 13:00:00,5.5
27200,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,2022-06-23 14:00:00,13.0
27201,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,2022-06-23 17:00:00,13.0
27202,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,2022-06-23 19:00:00,13.0
27203,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,2022-06-23 21:00:00,13.0
27204,Roorkee_2,Uttarakhand,5,Uttarakhand,50,Haridwar,Roorkee,-,-,-,-,-,-,-,-,29.86771944,77.88415556,2022-06-23 22:00:00,13.0
